SSIMY,SSIMCb,SSIMCr
13.3643,12.6918,12.21
10.9417,10.3623,9.68832
8.82665,7.80396,7.01553
6.80302,5.33715,4.67569
4.83228,3.76243,3.10584
14.4131,10.5496,9.71469
11.1294,9.31597,8.29158
8.82146,7.84198,7.13821
7.11634,8.12273,7.09173
6.17713,8.1293,8.09691
26.4628,9.6517,9.86791
21.7981,6.46574,6.65566
18.6942,4.88577,5.05262
16.7641,4.07135,4.22358
14.5689,3.28164,3.41423
13.8933,13.6257,14.1844
11.2861,12.5412,12.812
8.91306,11.5002,11.3647
6.63475,10.4075,10.3758
4.34582,9.63172,9.5906
10.3848,8.14249,7.57224
7.97802,5.82414,5.32412
5.89237,3.82195,3.43565
4.28429,2.37431,2.09651
3.04516,1.38171,1.20877
15.7179,7.67314,7.4934
13.0259,5.38938,5.22612
10.3452,3.52398,3.36268
7.93841,2.15513,2.04184
5.88062,1.24328,1.1762
10.8472,8.6253,8.03966
8.40697,6.2396,5.75327
6.29809,4.21631,3.81011
4.57855,2.65261,2.3832
3.26712,1.58979,1.39731
17.4085,10.0615,9.0603
14.7659,8.11316,7.28647
12.048,6.386,5.74539
9.45699,4.9662,4.49008
7.15051,3.84458,3.49558
10.2681,8.02894,7.50309
7.89723,5.71642,5.26252
4.75371,2.78575,2.48894
2.71483,1.14174,0.993123
1.47575,0.423735,0.361467
11.9546,9.87523,9.21991
9.10789,7.09111,6.5478
6.81096,4.74908,4.36949
4.72585,2.90596,2.54474
3.24701,1.62395,1.3955
12.3182,9.85906,8.53093
10.7322,7.35964,7.08479
9.80967,6.3524,6.84417
7.78156,5.4846,5.53137
6.53945,5.09454,5.01255
17.7696,25.646,26.0202
13.2319,23.1771,23.7032
9.54789,20.5919,21.3213
6.78468,17.4297,18.607
4.64664,13.9587,15.5637
13.1249,13.9746,13.2048
11.871,12.8526,12.075
9.94864,11.4958,10.5665
7.63513,10.1296,9.34844
5.25618,9.19944,8.75858
13.8083,15.5713,16.4977
12.1704,14.4187,15.4258
9.86533,12.4872,13.7623
7.14719,10.5131,12.1468
5.54504,9.69567,11.4417
11.296,15.5482,16.438
9.64692,13.9441,15.2997
7.35615,11.8365,13.5088
5.08351,10.9358,12.4982
3.8473,10.427,12.2371
15.3786,20.5118,19.6862
12.4644,20.5069,21.0923
8.66627,20.2451,11.7346
5.26191,12.8722,14.6585
3.91401,10.6558,16.1695
9.11136,19.3485,21.6726
6.38476,20.6148,18.2887
5.07562,14.059,18.8345
4.0605,8.59855,17.3452
2.4426,14.2882,16.9411
14.0966,22.7599,23.5379
15.942,24.76,26.8236
12.3276,20.3193,21.7762
10.7664,17.9301,19.3886
9.66876,15.811,17.124
12.7845,16.8488,19.6797
13.5802,17.3647,19.7
14.6177,18.8287,22.372
16.1631,20.0078,24.0259
18.741,27.2683,28.7519
27.2698,47.2069,51.0913
23.8049,35.7065,39.9938
16.0664,35.5279,35.7835
15.3264,24.4668,30.8601
9.4963,26.1207,23.9644
22.2536,24.6436,24.8918
17.0196,20.9821,22.5915
15.2449,21.085,22.7905
10.8307,15.2726,17.5605
9.1026,15.928,17.7799
26.6932,19.1854,19.6024
26.4303,16.8924,18.3123
26.4255,14.1611,15.8278
26.3081,11.2787,13.1602
26.3809,8.52596,10.3641
10.1289,8.34308,7.51856
7.88499,6.08454,5.40693
6.03302,4.20015,3.69675
4.52133,2.74145,2.4082
3.34535,1.70009,1.50227
8.99375,14.9243,14.8275
7.26867,13.1743,13.3483
5.58463,11.2255,11.7348
3.95257,9.0575,9.94837
2.34548,7.35729,8.58658
10.1499,11.8449,10.7698
7.93289,9.0453,7.79261
5.81381,6.11998,5.12544
4.068,3.89538,3.14719
2.65492,3.28398,2.60235
10.417,10.7763,10.1325
8.13037,8.24173,9.35399
5.85079,6.60004,8.33817
4.61354,6.36526,7.93827
3.67601,7.45146,9.08358
22.3917,10.3089,10.1824
17.5273,7.28133,7.22932
14.6075,6.45886,6.1586
8.98167,6.80731,6.32928
5.5803,7.49898,6.56622
10.8201,15.9194,15.9835
8.8437,14.1781,14.5556
6.87247,12.1108,13.2174
5.13101,10.9693,12.1935
3.66668,10.3743,11.88
10.832,7.96616,7.579
8.34898,5.64952,5.3305
6.16305,3.69601,3.41478
4.41786,2.25492,2.09129
3.07943,1.29199,1.19754
16.1985,7.49421,7.4996
13.4692,5.24449,5.23389
10.7676,3.34825,3.35215
8.29463,2.02851,2.04858
6.17522,1.14436,1.16201
11.283,8.46188,8.03158
8.807,6.09087,5.71029
6.55893,4.04018,3.81696
4.73187,2.54925,2.34969
3.31482,1.4685,1.38362
16.232,9.55291,9.12919
13.9016,7.80203,7.44167
11.224,6.01643,5.72989
8.61078,4.47517,4.25216
6.25814,3.23048,3.06064
10.7176,7.86344,7.4963
8.27347,5.55924,5.25314
4.94829,2.65468,2.47844
2.70141,1.04742,0.981229
1.34821,0.363598,0.348821
12.7488,9.96447,9.56101
9.86848,8.70708,8.36728
7.1766,6.00778,5.78641
5.00781,3.86048,3.66779
3.25866,2.14758,2.0402
12.1686,9.06075,8.34266
10.5552,6.92637,6.36367
8.50207,5.64419,5.25081
6.6212,4.7721,4.55605
5.71462,4.37026,4.52589
17.8841,24.8422,25.7741
13.226,22.0276,23.2551
9.35926,19.3724,20.6896
6.47649,16.8859,17.9596
4.4015,14.5973,15.2815
12.9723,13.7298,13.355
11.4366,12.5748,12.3265
9.06965,11.0294,10.6804
6.46373,9.81893,9.77554
4.35342,9.12265,9.04635
13.9519,15.0646,15.9979
12.0787,14.2252,15.0642
9.43273,12.8553,13.6379
6.44956,11.4388,11.8375
4.7215,11.6094,13.0587
10.8859,14.989,16.0166
8.78367,13.5927,14.6165
6.17721,12.8033,13.5829
4.24559,12.4337,12.9036
3.28149,12.3493,12.8136
16.0371,19.1235,11.9002
11.1519,12.9611,17.218
8.13286,13.3525,20.4413
6.19278,17.9577,11.9179
3.24688,10.3094,18.8609
12.345,19.7114,21.7657
6.51583,19.8121,15.7356
4.64535,11.508,13.98
3.61726,18.1044,18.9434
2.98812,6.74176,16.4462
13.9131,23.0422,22.8333
15.4137,23.0997,23.635
12.303,19.411,19.2742
10.4717,17.6536,17.4632
9.19417,16.8247,17.1241
12.7741,20.9258,19.7466
13.7241,20.7401,19.7172
14.8173,21.1276,19.9905
16.2358,21.1376,19.709
18.3315,26.3026,26.5213
26.0777,51.57,56.8309
22.6913,31.2259,35.2661
14.6172,38.0072,40.454
14.5017,22.2444,27.6717
9.32464,23.4113,28.178
21.4485,24.8648,24.7857
15.0936,20.9032,22.604
14.7309,22.3098,23.4433
10.4187,15.5678,18.4381
8.825,17.9138,18.3286
27.0598,16.8493,17.2226
27.1911,14.2232,14.4833
27.5057,11.5742,11.8637
27.0776,8.79348,9.1341
26.493,7.38882,7.79
10.3321,8.11658,7.56089
8.01732,5.87609,5.43744
6.01065,3.98925,3.66971
4.43098,2.56571,2.367
3.19708,1.55188,1.45895
9.11668,14.2472,14.5589
7.15162,12.3787,12.76
5.11976,10.4417,10.935
3.20227,8.58927,9.44496
1.30239,7.62967,8.45563
10.1094,11.7468,10.7858
7.81447,8.77562,7.80059
5.7424,5.87911,5.08727
3.83397,3.82246,3.11907
2.20388,2.93825,2.14258
10.8277,10.2919,10.5511
8.35001,10.2583,9.02764
5.70834,9.92769,8.69983
3.94993,9.9724,6.86311
2.68905,10.1631,12.1103
20.8737,9.97849,10.4948
15.7333,7.08426,7.36789
8.49366,6.92221,7.02985
4.99129,8.61373,8.57904
3.57185,9.77381,9.66135
10.8383,14.2017,15.4792
8.44188,13.3883,14.2483
6.09446,12.7414,13.1918
4.07115,12.465,12.6353
3.09123,12.3492,12.6671
12.3934,8.13319,7.88971
9.89636,5.84039,5.61152
7.64823,3.9019,3.67667
5.76827,2.45417,2.29952
4.20517,1.45407,1.35164
17.8907,7.73136,7.80641
15.1419,5.49078,5.51011
12.4341,3.63709,3.58478
9.94455,2.28086,2.22325
7.68914,1.35511,1.30177
12.877,8.57926,8.38619
10.3275,6.30339,6.01125
8.06076,4.25914,4.05784
6.08241,2.7297,2.55196
4.46533,1.66871,1.54511
17.3994,9.20187,8.7313
14.9396,7.35398,6.94993
12.1124,5.49687,5.16896
9.44868,3.99539,3.73392
7.01048,2.81794,2.61271
12.2903,8.02822,7.80987
9.81626,5.75443,5.5427
6.33565,2.86291,2.70512
3.74134,1.20909,1.13076
1.975,0.452266,0.42663
13.0795,9.0773,9.37898
10.1791,6.39093,6.47737
7.63656,4.13581,4.23306
5.65175,2.43948,2.51377
3.94556,1.30113,1.36302
14.2193,8.97982,8.58106
10.6627,5.89404,6.20757
9.61855,4.44403,4.52325
6.8948,3.47489,2.98897
4.79231,2.67075,2.75032
16.1777,25.9061,25.3092
11.3185,23.2884,22.5046
7.42172,20.4558,19.5126
4.7901,17.2321,16.1236
3.07176,14.0345,12.7738
13.0071,11.6986,11.3537
10.8194,10.6234,10.1578
7.99837,9.62772,8.98202
5.28123,9.29048,8.45061
3.06156,9.07578,8.26352
14.0852,14.9536,14.1255
11.6278,13.8609,12.9785
8.63548,12.2516,11.2726
5.69726,10.4041,9.21034
3.86365,9.37681,7.89213
12.4577,15.7824,15.6287
9.75019,14.6071,14.2017
7.64354,13.0618,12.737
4.47384,11.6337,10.6473
2.58837,11.1467,9.78687
15.754,20.1408,19.544
18.8234,20.1752,19.5831
7.37423,20.1787,19.4261
6.06002,18.9325,19.0735
2.92529,11.911,18.9106
10.4545,21.5316,20.1473
8.81164,16.5497,13.038
6.56682,20.2863,13.8969
4.51949,17.2755,9.19974
2.85343,13.2417,11.4757
16.0252,26.0566,24.5315
14.668,22.3985,22.0967
11.6584,18.9398,18.3233
9.74803,16.4315,15.4552
8.59428,15.4201,14.2305
12.7571,19.2888,18.8492
13.588,18.1004,18.4182
14.7226,17.828,19.6796
16.4705,18.2352,22.3409
19.7416,19.1149,18.0322
18.6958,32.5181,42.7364
17.2094,35.1873,33.0353
8.28167,20.5619,23.547
10.3813,24.4743,23.6811
4.8339,15.0236,17.2321
19.4208,24.5138,24.2576
11.9457,18.1578,19.1945
12.5732,21.717,20.7346
7.42175,12.482,12.6649
7.09524,16.8057,15.6056
30.301,18.7613,17.7909
30.2429,16.6619,15.4862
30.2211,14.0229,12.5843
30.7123,11.297,9.79673
29.9304,8.32435,6.91802
13.8148,8.98127,8.05599
11.273,6.7367,5.9177
8.94733,4.88632,4.17812
6.88878,3.42606,2.83003
5.18978,2.36309,1.85639
11.4958,15.4879,15.4864
9.14981,14.1732,14.0949
6.85955,12.3738,12.2406
4.44352,10.1486,9.65128
2.0257,7.76175,7.21397
11.6761,12.6991,11.6396
9.26218,10.3394,8.9665
7.00649,7.73996,6.26496
5.04948,5.54465,4.12356
3.04365,4.08486,2.84082
13.1138,11.3182,8.88276
10.3756,9.74976,7.07599
7.526,8.81138,5.55355
5.77896,8.90366,5.43445
3.96092,8.90831,6.28831
22.908,9.58438,9.70707
18.066,6.50673,6.61105
15.0671,5.09286,5.15855
12.0056,4.6585,4.31725
4.45255,6.44438,5.28196
12.0012,14.6515,14.5219
9.27906,13.5773,13.1925
6.77942,12.4657,11.8136
4.45774,11.7022,10.6008
2.59092,11.1727,9.80117
10.6232,7.84045,7.73714
8.10845,5.55326,5.46989
5.89994,3.6168,3.56632
4.09246,2.20257,2.20263
2.76622,1.26364,1.28045
15.9628,7.36768,7.64837
13.2354,5.1196,5.38377
10.5112,3.2787,3.49388
8.03182,1.97534,2.15929
5.85264,1.12339,1.24575
11.118,8.34225,8.18869
8.53884,5.99142,5.90217
6.29942,4.00121,3.91643
4.40618,2.47108,2.47838
3.00745,1.45113,1.47427
14.869,9.08166,9.37631
12.3241,7.26056,7.42305
9.66896,5.51178,5.57467
7.20699,4.01322,4.01586
5.11313,2.81894,2.79932
10.5111,7.74591,7.64301
8.03877,5.45917,5.40009
4.64572,2.59523,2.60505
2.39442,1.03363,1.06681
1.14794,0.376927,0.400483
11.6033,9.14448,9.34197
8.52089,8.44092,8.56337
5.95056,5.9522,5.90051
3.88385,3.64653,3.66121
2.36619,2.05089,2.04474
11.1669,8.95817,8.83302
9.83978,6.40139,7.11576
7.52072,5.58179,5.62458
7.28218,3.6738,4.35088
5.92219,3.69137,3.89382
15.2828,25.634,26.0463
11.1773,22.9552,23.4521
7.84731,20.655,20.9752
5.6168,18.4638,18.1221
4.14414,16.1463,14.84
11.214,13.7443,13.8641
9.53545,12.8343,12.942
7.43966,11.7519,11.7794
5.58739,10.9817,11.3735
4.43825,10.1614,10.2129
13.2256,17.296,16.4295
11.1563,16.4035,15.2908
8.29168,14.9901,13.3573
5.52142,13.4096,11.1445
4.29941,11.2107,10.3112
9.33029,16.9936,16.4827
6.96152,15.7237,14.8938
4.7366,14.4022,12.1979
3.91493,14.0042,11.3172
3.45083,13.7454,10.7766
16.5102,12.3403,21.1752
17.3747,21.2071,9.62254
5.13537,16.8795,17.1242
4.18994,12.375,10.7522
4.25219,11.9497,10.2247
9.39414,21.5203,18.1993
7.03436,18.0189,7.47561
4.05773,15.7254,15.9398
3.04819,17.7819,7.69546
6.56197,5.84894,10.6919
11.0792,22.6193,21.815
16.5132,26.4385,25.6861
12.842,23.1376,20.4913
10.883,20.0235,18.0353
9.10054,19.1102,15.9215
12.3081,20.4607,17.3724
13.1984,18.903,16.5807
14.4929,18.5269,17.2064
16.0576,21.1887,20.7027
18.9651,18.6735,20.0887
29.2868,52.1517,60.2471
24.3988,29.0087,27.5295
18.2329,36.3021,47.8217
15.662,19.5925,19.221
11.4288,24.0038,32.3169
22.3688,25.4447,24.8155
17.4465,20.4803,20.1923
15.3701,22.9921,21.9079
11.1051,14.1032,15.136
9.22181,18.6408,16.8904
27.0557,21.5069,19.784
26.7547,19.6666,18.1848
27.6905,17.6899,15.6113
27.5364,14.8165,12.7159
27.6793,12.4629,9.90957
10.174,8.19934,7.40544
7.79503,5.96078,5.28951
5.7554,4.1155,3.55994
4.04642,2.6905,2.28546
2.78045,1.6816,1.38998
8.80382,14.7559,15.5396
6.33589,13.2362,13.8725
3.94595,11.8047,12.1353
1.70027,10.5215,9.98231
0.420616,9.37529,7.62529
9.38359,12.1067,10.9661
7.06306,8.92551,7.87548
4.96925,6.00093,5.07414
3.3082,3.95455,3.18872
2.60436,4.62872,3.40882
10.5258,10.0766,9.69467
7.84284,8.48487,8.07951
5.82728,6.24426,6.41884
4.18695,11.4613,8.17159
3.22132,13.9327,8.23198
21.1011,10.0249,11.3126
16.313,7.50265,8.26798
8.33486,7.60076,8.33957
5.71269,7.9216,9.02351
4.07905,8.67854,9.8648
9.1508,16.1858,16.2652
6.86971,15.0854,14.3299
4.93534,14.2119,12.2017
3.83885,13.9239,11.1968
3.36303,13.9689,10.8978
16.5032,8.41275,7.58731
13.7137,6.0303,5.34286
10.993,3.99912,3.43129
8.49435,2.48405,2.06171
6.32311,1.47683,1.16731
22.1675,7.91162,7.50844
19.2999,5.60116,5.23299
16.4182,3.68213,3.36362
13.6598,2.28625,2.02163
10.9294,1.34924,1.13515
16.997,8.89977,8.02527
14.2062,6.44687,5.76242
11.4127,4.40137,3.77032
8.92271,2.78766,2.32762
6.67294,1.67554,1.35559
19.7667,9.02656,8.04688
17.4146,7.249,6.35861
14.4448,5.30494,4.53349
11.6669,3.77763,3.12379
8.79958,2.47543,1.96042
16.409,8.29647,7.52089
13.6159,5.94298,5.26693
9.27685,2.92783,2.46769
5.66966,1.21713,0.959494
3.06097,0.456619,0.336898
16.5079,9.45671,9.22002
13.6241,6.66561,6.42309
10.8615,4.31642,4.13343
8.35704,2.58535,2.44217
6.12077,1.35427,1.2682
16.6404,8.31736,8.28731
13.3252,6.71839,6.10358
10.5348,4.18145,4.80445
8.53493,2.12765,3.88353
6.18982,1.14042,3.10534
14.1109,22.3644,24.624
9.20847,18.6578,21.965
5.35851,15.5759,19.4634
2.94804,13.1098,17.0382
1.55301,10.9819,14.7577
13.3821,8.71761,7.7427
9.91064,7.66798,6.74019
6.17006,6.92094,6.05923
3.47598,6.95055,6.40167
1.648,7.51044,7.89579
13.2612,11.6825,15.0515
10.3514,10.9179,14.1555
7.28757,9.84074,12.9893
4.4497,8.92475,11.9931
2.80664,7.36931,12.8571
14.8132,13.4272,16.7888
11.8925,12.6353,15.8118
8.76896,11.6607,14.8234
6.44045,10.3463,13.703
2.98514,9.68655,13.1987
18.1274,15.7518,19.8853
13.379,15.7283,19.8597
11.6362,15.5908,17.9685
8.83381,15.5812,19.7541
6.24787,15.1082,19.188
14.8679,18.7497,20.5479
12.636,16.3579,20.071
8.04796,14.6836,17.828
5.65285,14.5116,15.0207
4.32664,14.4214,17.2351
17.4578,23.8391,27.9382
14.1782,19.348,23.3898
11.0401,16.6653,19.3263
9.59866,15.263,18.3329
8.03066,13.8668,16.8794
12.9522,18.0186,20.1935
13.7711,17.5229,17.8242
15.0044,17.6934,18.4357
16.4955,20.2638,20.7245
19.1677,19.0215,19.3564
25.3988,34.9998,44.048
21.5085,25.9811,27.9898
14.0782,21.1378,31.0694
13.1319,16.9372,22.1243
7.40389,12.2513,21.2091
21.9333,24.273,24.9712
16.8149,14.8952,19.4008
13.8307,19.9698,22.7663
10.8773,8.76778,14.9356
7.22229,15.0325,18.4352
32.7836,18.1359,20.0211
32.5981,15.8161,18.4874
32.9023,12.8526,16.3512
33.1367,9.98829,13.79
32.8714,7.07103,11.0554
16.727,9.30939,7.47281
14.135,7.00036,5.3377
11.5789,5.02266,3.59708
9.11756,3.39864,2.2781
6.8932,2.18752,1.34577
14.0551,13.5785,15.4984
11.248,12.3562,14.576
8.49268,11.1116,13.3769
6.00325,9.67163,11.8794
3.62135,7.62473,9.86818
14.3896,12.1061,12.6272
11.4167,10.0442,10.2637
8.87649,8.08812,7.78567
6.38379,5.97554,5.00334
4.06563,4.14584,2.89325
15.3074,8.66838,11.4606
11.995,7.52901,10.8697
9.34364,7.55998,10.1783
7.45495,9.63798,12.4317
4.27466,9.14827,12.7512
24.2627,8.97755,8.82646
19.4338,5.63937,5.50854
16.2859,3.99672,3.86528
14.2171,3.11346,2.9846
11.4729,2.80037,2.4473
14.5294,12.0828,14.7025
11.5654,11.2173,14.0922
8.42502,10.5631,13.6626
5.76316,9.99122,13.3244
3.13419,9.66315,13.1017
13.8891,8.89885,8.38962
11.1936,6.5463,6.07169
8.68319,4.51207,4.1193
6.53089,2.9758,2.69153
4.77499,1.89853,1.68186
19.4649,8.43508,8.28979
16.6439,6.12908,6.00542
13.8037,4.20533,4.0597
11.1594,2.76437,2.63531
8.71155,1.77124,1.63674
14.3529,9.3925,8.83892
11.6239,6.99299,6.50914
9.10068,4.89565,4.48021
6.88701,3.27648,2.97601
5.06412,2.10504,1.87417
17.8593,10.6091,9.6557
15.2256,8.40587,7.59135
12.363,6.24728,5.60188
9.63287,4.44324,3.94651
7.12765,3.02017,2.64314
13.736,8.78262,8.30094
11.0869,6.43572,6.01339
7.20196,3.40947,3.11222
4.23707,1.61839,1.43739
2.22536,0.70916,0.617317
14.7224,9.97301,9.92002
11.1636,8.6154,8.92929
8.69199,6.22521,6.31032
6.43172,4.01384,4.03812
4.43569,2.35779,2.37387
14.3797,9.09775,8.99512
11.8289,6.90293,6.59846
9.31383,4.65386,5.55435
7.28041,3.2073,4.59254
5.48046,2.46062,3.05306
16.8437,25.2186,25.5562
11.8897,21.9517,22.4191
7.78689,18.2894,18.8752
4.85513,14.0704,14.5638
2.87633,10.1553,10.3737
12.9181,11.686,11.3431
10.4802,10.8323,10.4616
7.62317,9.90001,9.42377
5.06082,9.32362,8.73398
3.04508,8.30762,8.04466
13.9034,13.2581,13.6023
11.5091,11.7686,12.1606
8.57531,9.89629,10.1269
5.52355,8.13,8.28409
3.70543,6.93358,7.38562
13.252,15.5967,16.5842
10.339,13.6548,14.8813
8.08262,11.4632,12.3064
5.16664,9.111,9.73253
2.99055,7.64276,7.79342
15.7347,18.0684,18.9445
18.0067,10.1072,18.7868
19.7685,18.313,5.98534
6.74329,17.0978,17.6892
4.66333,11.1637,16.8933
10.681,21.3847,20.9266
9.72796,17.1752,14.9984
6.70319,14.0551,13.5286
4.94508,10.7797,7.00962
3.39429,12.8926,7.08571
15.7543,21.8912,22.5021
14.8719,19.9258,20.6105
11.0828,15.1041,15.0914
9.67486,13.2557,12.6217
7.85575,11.4353,11.2254
12.7919,15.2456,15.3182
13.6536,15.6361,15.5723
14.7974,16.3506,16.1386
16.3266,17.6461,17.3754
19.6386,19.7152,17.8416
24.896,35.4485,42.4302
21.653,38.6162,34.5583
13.4549,23.1681,30.1383
13.427,28.0504,22.3308
7.16232,15.4921,19.4313
21.7112,22.9921,24.1015
16.4902,16.687,19.0749
13.9325,17.0483,19.0827
10.2041,10.3896,12.4867
7.55804,11.6611,13.2633
30.4163,19.8226,21.7401
30.3507,17.929,19.6417
30.2413,15.5166,17.2024
30.2243,12.9848,14.7399
30.0602,10.2017,11.5897
13.2473,10.2008,7.85325
10.8539,7.82026,5.79459
8.64711,5.71669,4.11268
6.75175,4.038,2.795
5.05025,2.71839,1.81316
12.0839,16.0745,16.4702
9.58156,14.6563,15.0416
7.12376,12.8248,13.2122
4.66922,10.4474,10.8907
2.22137,7.67575,8.18211
12.4555,13.4003,12.6396
9.89911,10.7776,9.84307
7.48897,8.12475,7.05869
5.28897,5.75856,4.49115
3.36687,3.99418,2.78068
14.4459,10.6575,10.7831
11.8806,8.45784,8.50025
9.12653,6.50954,6.11288
6.55042,6.79512,6.6526
4.23956,6.22881,5.91977
23.1503,10.8635,10.7322
17.8898,6.89852,6.90207
14.5077,5.41465,5.26589
12.5392,4.85822,4.53125
5.70607,5.19081,4.55418
12.6667,15.987,16.6524
9.92951,14.11,14.9893
7.3121,11.7974,12.7262
5.01193,9.37146,9.71995
2.79037,7.66644,7.57952
10.2158,8.10486,8.07801
7.76345,5.81357,5.82063
5.62642,3.87112,3.90147
3.9399,2.44113,2.47498
2.67098,1.46251,1.50423
15.3879,7.60895,7.96088
12.6913,5.37615,5.68865
10.0338,3.548,3.78089
7.64178,2.23038,2.39256
5.54124,1.34524,1.43273
10.6384,8.55624,8.58662
8.20208,6.23691,6.2162
5.99011,4.17969,4.2747
4.2546,2.71019,2.75118
2.87517,1.6735,1.69231
15.4792,10.0691,10.1749
12.9505,8.29467,8.22481
10.3723,6.60962,6.41154
7.97499,5.11617,4.86218
5.90585,3.86935,3.61373
10.1015,7.99874,8.00591
7.69232,5.71406,5.74608
4.44143,2.83559,2.88876
2.32837,1.2291,1.26129
1.12082,0.484635,0.494663
10.5457,8.35013,8.94245
7.52645,5.67215,6.07558
5.15936,3.51559,3.85968
3.38671,1.99919,2.24189
2.10969,1.01611,1.21261
11.7595,9.55727,9.43698
9.59751,7.20096,7.33831
8.45005,6.76207,5.76588
6.4748,5.56146,4.63713
4.56125,4.05549,3.63071
17.2874,26.429,24.9934
13.0613,23.8251,21.5289
9.71445,21.3879,18.1794
7.38363,18.9043,14.8102
5.69886,16.3368,11.7456
11.9393,14.95,14.8231
10.5297,14.1098,13.9769
8.64784,13.1076,12.7124
6.76538,12.6481,11.2944
4.9,11.0203,9.05115
13.3474,16.8184,13.9276
11.5018,15.7242,12.6237
9.07254,13.7842,10.8607
6.30965,11.7333,9.30812
4.87392,10.4663,7.93771
10.435,16.2159,14.4824
7.83899,14.815,12.1357
5.9927,13.4288,10.3503
4.68209,12.7277,9.63976
4.05471,12.6558,9.13085
10.159,21.4403,18.554
8.97777,15.3727,17.6887
5.31743,20.8435,17.1534
6.12994,13.8587,7.77561
3.12606,10.2996,9.70147
10.3108,21.02,12.9869
6.25596,18.982,9.71211
4.50193,18.4391,12.2096
3.46538,17.5813,12.4745
1.82442,8.97597,13.374
12.575,21.8969,19.2295
15.7519,24.2507,22.0317
12.835,20.6329,17.6219
11.5061,19.3116,16.9257
10.2724,16.9488,14.3458
12.7829,19.3096,17.1673
13.1636,18.7196,17.8224
14.2026,19.156,20.0516
15.7684,22.9326,23.4484
18.5503,20.7588,23.0123
17.3158,35.5306,35.2105
16.1777,29.6711,29.7979
8.14981,27.7595,21.7155
9.63929,24.6234,22.8018
3.61545,20.661,17.031
18.8211,25.301,25.0359
12.7224,20.3836,18.4606
12.7936,22.7158,20.4772
8.15044,16.9766,14.0389
7.98766,17.9599,15.1895
26.4508,21.0502,19.4354
26.58,19.72,17.2448
26.2188,17.3941,14.6036
26.2305,14.7088,11.5923
26.7122,12.0598,8.69947
11.3054,9.71915,8.39742
9.0741,7.59428,6.32132
7.10906,5.74502,4.56217
5.33938,4.12437,3.1262
3.88256,2.81648,2.07991
8.77379,15.335,15.0485
6.58003,13.7026,13.2048
4.64091,11.6312,10.7845
2.75741,9.61999,7.50122
1.61327,8.03965,5.76281
9.64578,12.1922,11.0963
7.35717,9.35316,8.00105
5.37497,7.11788,5.42973
3.98177,6.25991,3.98366
3.36604,6.54693,3.87823
11.379,11.0889,9.27462
8.42126,9.5539,6.94173
6.27607,8.87266,5.46303
3.96086,8.65015,4.79851
3.02331,7.85246,4.56169
19.4399,10.2164,11.1916
14.7149,7.59448,7.9809
8.88836,8.00143,7.86343
7.47672,7.71695,6.93635
5.87786,8.08474,7.3788
9.75697,15.9088,14.193
7.66807,14.713,12.0805
6.10637,13.3965,10.2984
4.77386,12.7434,9.56273
3.80688,12.4761,9.33262
10.2226,7.90344,7.37444
7.80469,5.60337,5.14012
5.67385,3.62461,3.28361
3.95939,2.21588,1.96688
2.65167,1.25481,1.10272
15.5991,7.43941,7.2984
12.8849,5.17637,5.06208
10.2047,3.31737,3.22491
7.77593,1.98746,1.92777
5.6544,1.11438,1.06858
10.691,8.35925,7.85873
8.26734,6.04315,5.54533
6.02952,3.98178,3.64666
4.28622,2.49306,2.2214
2.87353,1.44284,1.27906
14.9302,9.28857,8.433
12.4314,7.4548,6.71118
9.77904,5.72063,5.11737
7.37614,4.32727,3.85672
5.34,3.23836,2.88186
10.1486,7.7907,7.30429
7.73488,5.49539,5.08122
4.47558,2.6062,2.34985
2.30531,1.01672,0.897846
1.0486,0.34907,0.306361
12.3287,10.0008,9.55931
9.37203,8.48622,8.31992
6.99053,6.04039,5.80313
4.71636,3.80059,3.52599
2.92734,2.076,1.94217
11.484,9.00315,9.24617
9.64471,6.79862,7.33088
7.61349,5.47488,6.59171
6.34395,3.93962,5.66599
4.85603,4.2954,5.8144
16.6195,26.1886,26.6113
11.8122,23.7561,24.3659
8.12445,21.4739,22.4269
5.88649,19.1001,20.4143
4.51143,16.6369,18.2899
12.4122,13.4191,12.6667
10.3403,12.6482,11.8251
7.92707,11.6957,10.8698
5.72164,11.2784,10.3851
4.30405,10.3345,9.95733
13.8627,16.9895,18.5178
11.6381,16.1136,17.5742
8.71903,14.3108,15.894
5.70709,12.1131,14.4542
4.19016,10.7787,16.0258
9.97117,16.621,18.0136
7.5284,15.1788,17.1421
4.73342,13.8752,16.143
3.70859,13.2758,15.9964
3.51556,12.9882,16.0695
13.0886,14.546,20.2612
9.47512,21.4603,20.5128
5.63316,19.2195,22.3562
3.56384,19.3927,22.318
1.58317,11.6478,13.9974
8.12151,20.6709,22.3812
6.04173,17.59,17.5035
4.71594,11.456,19.3488
2.54235,12.0855,19.0171
1.56024,14.9697,19.861
11.8057,22.16,24.0312
15.1993,26.0775,27.9812
12.2501,22.4275,24.5044
10.5733,19.3164,21.9459
9.29537,17.8684,20.3616
13.19,20.1515,22.6847
13.9543,20.8902,23.0932
14.6607,21.7991,23.7927
15.7456,25.5191,25.9075
18.8437,19.1736,19.44
27.3394,43.2681,54.8809
22.9457,31.918,38.3203
16.2928,28.2424,41.5695
14.2395,22.1248,31.0651
9.45733,18.4488,29.2596
23.0252,25.0099,25.7339
17.994,19.88,23.6636
16.0049,22.7302,24.5094
