PSNRY,PSNRCb,PSNRCr
22.2137,28.6248,29.4236
40.9274,36.8499,37.1327
36.035,31.8996,32.1781
32.9359,28.787,29.067
31.0507,26.8952,27.1744
28.9336,24.7757,25.0545
33.9754,42.1734,42.4743
30.7764,40.6108,40.608
27.5849,38.9159,38.5698
24.4544,36.956,36.7836
21.2735,34.8067,34.7587
36.5228,37.1375,36.6565
33.5361,34.1725,33.6894
30.4952,31.0862,30.6257
27.5147,28.0978,27.6379
24.4916,25.0653,24.6783
42.3751,36.5782,36.5557
39.5073,33.5689,33.5521
36.4749,30.546,30.4882
33.48,27.5266,27.4964
30.4631,24.4956,24.5235
36.5348,37.1413,36.6464
33.5462,34.1221,33.698
30.5194,31.1339,30.6632
27.5244,28.1069,27.6907
24.4789,25.1103,24.6842
35.9518,37.1636,36.2476
33.0948,34.3,33.3893
30.1289,31.3273,30.4451
27.1752,28.3699,27.5301
24.3511,25.553,24.7676
36.4512,37.0499,36.6108
33.4743,34.0703,33.6351
28.4908,29.0823,28.6532
23.4968,24.0631,23.6712
18.5652,19.0954,18.767
36.2531,37.3332,36.4469
33.0269,34.1817,33.2536
30.2023,31.1358,30.4529
27.1457,28.209,27.3396
24.0988,25.1851,24.4599
37.0419,37.9929,36.6751
33.9875,34.1922,33.9624
30.7244,31.6397,32.1403
26.676,28.9329,29.9771
23.8558,26.4657,26.2587
37.9319,54.3757,55.559
33.0088,51.2363,52.9583
28.7566,47.6929,50.02
25.3466,43.5186,46.3602
22.4818,39.2142,42.1575
37.9798,42.5976,42.1456
35.6942,41.0996,40.6473
32.3628,39.0395,38.3662
28.6586,36.6661,36.2212
23.5677,32.8679,33.3557
37.7614,42.9857,44.4688
35.005,41.1369,42.8035
31.5291,38.1192,39.6311
27.7685,33.6488,34.8194
25.0279,30.3039,31.8718
33.6755,42.7207,44.3865
30.6116,40.4217,42.587
27.7976,36.3511,38.7271
24.5055,33.7283,35.8893
21.4601,30.9236,32.716
34.4578,47.9571,48.5838
31.5997,47.9526,49.7434
27.0908,47.5635,36.6691
24.1083,37.8507,40.4015
21.1961,34.1888,41.7731
32.7753,48.4504,50.9719
30.1323,49.7323,47.3711
27.0192,42.7044,47.9325
25.1071,32.4465,46.8799
20.793,42.156,45.7896
32.7608,48.9087,50.4231
30.8676,48.6203,54.8513
27.5934,45.1767,46.977
26.2027,41.1462,42.9994
24.3378,37.4118,39.3663
25.3438,36.5622,41.943
25.056,34.7165,38.7253
24.7321,34.4196,44.7434
24.5101,31.5586,46.344
24.798,52.6266,53.4623
32.5796,67.8178,79.4531
28.1423,62.8308,68.131
22.1227,56.7574,63.2608
18.6155,51.1691,57.9419
16.1676,47.8121,45.2425
34.4325,43.6438,47.7126
28.5863,37.7631,41.9994
26.4947,35.975,40.2583
22.0901,31.1447,35.434
20.4706,29.9341,34.3133
53.194,34.279,38.419
53.0883,31.2162,35.5849
52.9912,28.2061,32.6085
52.8455,25.1974,29.5976
52.9997,22.2051,26.6239
36.181,37.3026,36.3953
33.2198,34.324,33.4215
30.2737,31.3226,30.4405
27.2613,28.2992,27.4259
24.2816,25.3003,24.4338
33.6358,43.9039,44.2258
30.4967,41.6189,42.256
27.3444,38.8415,39.7473
24.4746,35.1959,36.4193
21.532,31.5235,32.9396
34.4762,40.6363,39.9523
31.6207,37.5971,36.5717
28.854,34.1036,33.068
26.1811,30.8111,29.6592
22.3871,28.8403,27.92
35.0089,38.5062,38.0579
31.8259,35.0938,36.8067
28.6564,31.9788,34.7538
24.8216,29.6331,32.0021
22.8409,25.5992,28.6916
41.4622,36.2383,36.7415
36.4866,31.2106,31.7049
32.5179,29.1381,28.8065
27.4522,28.9147,28.1392
23.6123,28.3994,27.3468
33.6224,43.0179,43.6366
30.6177,40.4451,41.1775
27.5751,36.9894,38.3452
24.5785,34.0072,34.9963
21.3722,31.3422,32.1144
36.5584,37.1482,36.7168
33.5614,34.1844,33.7564
30.5165,31.1445,30.6509
27.5323,28.1415,27.7211
24.5329,25.1342,24.7069
42.3381,36.5749,36.6184
39.4552,33.6061,33.6218
36.4428,30.5107,30.5335
33.4525,27.5483,27.5911
30.4551,24.5376,24.562
36.5559,37.1826,36.6844
33.5614,34.1989,33.7073
30.5243,31.0961,30.745
27.4893,28.1692,27.7087
24.5285,25.1011,24.728
35.9931,36.9878,36.4317
33.4836,34.4915,33.9236
30.5585,31.5904,31.0234
27.5803,28.6296,28.0737
24.6787,25.7464,25.2159
36.478,37.0676,36.6618
33.5002,34.0911,33.6867
28.5262,29.1114,28.7113
23.5229,24.0968,23.7119
18.4884,19.0565,18.7019
36.9908,37.7561,36.9741
32.2186,35.6105,34.9678
29.2379,32.3951,31.8864
26.1642,29.4168,28.96
23.2465,26.3915,25.9923
36.6185,37.5611,36.8677
33.8256,34.2543,33.6834
30.5068,31.589,30.8163
26.6418,28.8416,28.7123
23.4958,26.5632,26.2454
38.5538,53.9192,55.2419
33.6717,50.7406,52.3741
29.5294,47.8204,49.265
26.3983,45.2404,45.6331
23.8593,42.746,41.7601
37.774,42.6602,42.2836
35.4738,41.1236,40.8665
31.9852,38.8493,38.5239
27.971,36.6674,36.5465
23.5524,34.191,33.8078
38.0412,43.4079,44.1593
35.3331,42.1775,42.583
31.7196,39.583,39.8043
27.9412,35.222,34.5378
25.1486,31.3422,32.4889
33.7001,43.1391,44.3781
30.6273,40.8564,41.6837
27.5195,38.8472,38.9456
24.3064,36.3664,35.5668
21.3078,34.5918,31.499
42.1132,47.4941,34.5483
32.3916,39.0768,45.4139
27.1316,40.2595,49.0427
24.08,46.5083,34.5906
20.8543,36.6979,47.5076
32.8909,48.9182,50.8214
30.1779,48.6002,45.1886
27.4559,40.0188,43.2521
24.3499,46.8997,48.3094
20.4533,34.1149,44.659
32.914,50.4541,47.8781
30.3526,49.6188,48.5573
27.3758,45.9593,42.707
25.8031,43.5438,40.4248
24.718,42.6,39.9716
25.9631,44.6566,38.8412
25.3596,43.4044,36.2381
25.1554,42.6027,34.0944
25.113,40.3581,31.2481
23.8407,49.2339,46.7769
32.5751,80.5746,81.6716
28.2165,53.4419,62.6551
22.1237,66.3848,65.4642
18.6935,44.8776,53.5493
16.2132,47.0306,51.9549
34.7609,49.2758,49.2431
29.7665,43.2398,44.5197
26.935,42.692,42.5129
23.7069,36.8649,38.2895
20.9164,36.7415,36.5931
53.0181,35.7073,35.6498
53.0581,32.6178,32.4803
53.3391,29.9304,29.679
52.7569,26.867,26.5712
49.9195,24.9588,24.8152
36.1386,37.1337,36.5314
33.1912,34.195,33.5868
30.1658,31.1871,30.5763
27.1874,28.1967,27.6056
24.2054,25.1941,24.6114
33.6568,43.3934,43.9373
30.606,41.0802,41.7095
27.4404,38.4188,39.1304
24.4734,35.365,36.3674
21.3961,32.682,33.1222
34.4484,40.8487,39.9984
31.5885,37.6267,36.645
28.8851,34.1601,33.0929
26.037,31.0618,29.6725
22.5302,29.0166,27.2118
34.8143,38.8688,38.1709
31.495,38.0509,35.6515
27.8079,36.553,33.8183
25.0754,34.8717,29.3285
21.9309,33.6647,31.1914
41.3759,36.0196,36.9204
36.1108,31.9047,32.3457
28.2427,31.1249,31.0406
24.5926,31.2699,30.6508
22.3254,29.6155,28.8792
33.9102,42.165,43.1589
30.7381,40.704,40.7505
27.3873,38.8752,38.0204
24.2825,36.7455,34.6891
21.1062,33.7968,31.9073
36.5194,37.1776,36.6657
33.5727,34.2554,33.7135
30.5688,31.2992,30.6731
27.6603,28.3943,27.7559
24.7273,25.4787,24.8138
42.3961,36.6852,36.5558
39.5119,33.7549,33.579
36.5264,30.8029,30.5069
33.5736,27.9101,27.5786
30.5944,25.0217,24.6362
36.5439,37.1578,36.6821
33.5439,34.2871,33.656
30.606,31.2903,30.7026
27.61,28.3605,27.7202
24.7226,25.5178,24.8224
36.1915,37.2144,36.2053
33.6023,34.6426,33.6159
30.5768,31.6394,30.5936
27.5978,28.6857,27.625
24.6538,25.7747,24.713
36.4653,37.1001,36.61
33.5139,34.1841,33.6539
28.6268,29.3424,28.7398
23.7443,24.5213,23.8699
18.8135,19.7034,19.0391
35.7997,35.8722,36.1763
32.5242,32.9305,32.8192
29.4136,29.7754,29.7332
26.3758,26.7876,26.7324
23.2562,23.8026,23.8076
37.1626,37.5786,36.7296
33.3981,33.4836,33.6233
31.1645,30.7995,29.9463
27.8245,28.4724,26.8501
23.8641,25.1649,25.0669
35.2058,55.3065,54.0797
30.4215,52.5491,50.8532
26.5747,49.5129,47.3232
23.9155,45.9923,43.3417
21.9055,42.3229,39.3133
35.89,40.487,39.8313
33.2488,38.9859,38.2049
29.5422,37.2576,36.2765
25.4986,36.0269,34.8476
20.9694,33.4101,32.3974
35.3688,43.6482,42.0237
32.2223,42.0277,40.3162
28.7398,39.2842,37.6315
25.5908,34.1269,32.9435
23.2502,29.7646,28.4664
33.5563,44.5199,43.9062
30.5016,42.9592,42.0297
27.2753,40.7479,39.8329
24.4841,37.3333,35.5288
21.3976,34.6796,32.1356
34.5477,49.2399,47.5131
32.045,46.3916,46.4732
26.8541,49.2795,47.2427
23.9292,47.9813,47.1426
20.9719,38.5997,46.7511
32.8457,50.5854,48.8688
29.8355,45.4728,41.458
27.3736,49.1777,39.8044
23.8594,46.0096,37.3473
21.3966,41.9987,38.2388
32.9606,54.3266,50.3294
28.2065,49.9518,46.1526
25.9805,46.1527,43.7409
24.2203,42.7181,39.0609
23.0132,41.4437,37.608
25.4644,41.0304,39.9156
25.3575,35.2887,35.3158
25.1468,32.0925,34.8556
24.8099,28.8505,42.4945
32.2892,31.9387,27.0502
32.5736,61.3499,71.1192
28.1423,62.927,60.0066
22.3592,43.6824,46.9385
18.6111,51.6006,49.5227
16.8333,37.9022,38.7004
34.7662,46.7836,45.0509
29.2036,40.7052,39.3493
26.8763,39.4398,37.4657
23.2649,34.2084,32.5999
20.8775,33.4534,31.3803
53.6044,36.5396,34.4944
53.5379,33.7274,31.6736
53.4199,30.5251,28.5336
53.8947,27.4943,25.5019
53.3898,24.4889,22.5031
36.1869,37.6314,36.1279
33.1927,34.6267,33.1359
30.1695,31.6134,30.1482
27.1514,28.5966,27.1897
24.1768,25.6137,24.2427
33.5002,44.8243,44.2908
30.3476,43.3527,42.7431
27.3008,41.2641,40.6487
24.2499,38.3489,37.4698
21.2411,34.6261,33.6331
34.1072,41.7713,40.4086
31.1231,39.1426,37.4801
28.1188,36.046,34.1729
25.391,32.9734,30.7589
22.2252,30.2277,27.9047
35.7941,39.8682,36.6068
32.5839,37.7037,33.8569
28.9581,36.0007,30.8336
25.2727,34.536,29.8984
21.5246,32.7279,27.8672
40.9356,36.8436,36.8477
36.0584,31.9165,31.931
33.1037,29.0787,29.0495
30.1598,27.9581,27.2263
23.4934,28.7263,27.6308
33.7818,43.1719,42.4444
30.5973,41.6103,40.656
27.4446,39.7506,38.3721
24.3083,37.6328,35.6967
21.2358,34.7501,32.0673
36.6132,37.1343,36.7478
33.6118,34.1797,33.7696
30.5632,31.1447,30.7036
27.5386,28.1481,27.7333
24.6252,25.1681,24.7314
42.366,36.5659,36.6412
39.4742,33.5728,33.6469
36.4695,30.53,30.5758
33.4875,27.5539,27.6263
30.4763,24.5858,24.589
36.6098,37.1598,36.7221
33.5922,34.1761,33.777
30.5879,31.1681,30.6903
27.5237,28.118,27.7293
24.6348,25.1584,24.7678
36.1301,36.752,36.57
33.3865,34.0319,33.8302
30.4237,31.1066,30.8774
27.4892,28.2132,27.9379
24.6968,25.4777,25.1597
36.5319,37.0654,36.6738
33.5598,34.0901,33.7078
28.5927,29.1208,28.7461
23.6452,24.1646,23.7844
18.8499,19.3181,18.989
35.6433,36.5858,36.2366
30.9234,35.1867,34.9141
27.7848,32.243,31.8421
24.8924,29.1051,28.818
21.8462,26.1369,25.8291
35.7222,37.7166,37.3409
33.2422,33.5066,34.6541
29.4312,31.6774,32.0144
27.8923,26.6106,28.5209
23.9032,24.0701,25.9207
37.9704,55.1843,55.2015
33.026,52.1275,52.2092
29.0132,49.2863,49.0102
26.0814,46.2979,45.0733
23.4931,42.9435,40.713
36.8389,42.9861,42.6444
34.7902,41.6455,41.3272
32.0094,39.7033,39.3841
28.6728,37.4962,37.4618
23.2597,33.1023,33.5549
37.8133,45.5901,43.8112
35.2751,43.9398,42.1291
31.929,41.02,38.9052
28.6397,34.249,34.188
26.1395,28.5285,30.3852
33.5928,45.1622,43.9054
30.505,42.5951,41.3845
27.635,39.244,36.1616
24.7733,37.1347,33.3429
21.8347,35.1703,28.6008
43.0067,34.7562,49.1892
43.9828,50.2635,31.5896
27.0613,44.0109,42.2807
24.4552,35.8771,33.154
21.5213,35.6325,32.3754
33.4916,50.7996,47.1479
31.7429,47.4484,35.8229
27.1316,44.6886,44.3627
24.3278,46.0137,35.377
27.6307,20.941,31.8804
33.0992,48.8646,46.5937
32.4698,53.2164,51.5109
28.7716,50.7268,45.1813
27.7449,44.9909,41.6116
25.5765,44.5517,38.6267
25.0947,40.4155,38.6882
24.9694,36.652,33.7305
25.014,33.4968,32.4991
24.2151,31.8894,41.8971
29.0294,27.2172,30.1455
32.5687,76.9171,87.8446
28.3238,49.5949,51.059
22.1109,61.4521,74.672
18.873,39.5858,42.971
16.1026,48.0213,57.3734
33.814,43.845,45.5337
28.6042,37.6468,39.4655
25.8951,35.9698,38.1667
21.9767,31.113,33.5118
19.907,30.0864,32.1279
53.1317,35.2584,36.993
52.9487,31.985,33.9392
53.5869,28.984,31.0095
53.4355,25.9879,27.9978
53.4838,23.1165,25.0432
36.0312,37.4186,36.2722
33.0578,34.4529,33.3247
30.0978,31.4932,30.3232
27.0626,28.4815,27.3405
24.0855,25.4693,24.3308
33.5946,44.2899,44.4144
30.465,42.3442,42.2595
27.4664,40.0684,39.6571
24.427,37.2345,35.9019
21.5655,33.095,30.7108
34.3094,41.4565,39.9232
31.5315,37.9039,36.4485
28.8077,34.3209,32.7173
26.1301,31.0982,29.3306
21.7973,30.1969,28.7159
35.411,38.4398,37.4632
32.1389,36.5447,35.5331
29.1498,32.9799,32.7132
25.4309,32.0798,29.0335
21.6225,31.8373,27.6239
41.558,36.1402,37.1256
36.3571,31.6062,32.5773
29.6477,30.3037,31.4002
26.9215,28.2586,30.1895
24.0623,26.9503,29.294
33.7248,43.8172,43.6693
30.6965,41.6094,40.5839
27.6072,38.9859,36.6359
24.5472,35.5099,33.1792
21.5092,34.008,29.9352
36.5624,37.1846,36.7229
33.5949,34.2015,33.7838
30.5628,31.1655,30.7113
27.5409,28.1938,27.7146
24.5555,25.2969,24.7186
42.3417,36.5977,36.6263
39.4412,33.6266,33.6274
36.4525,30.6214,30.5896
33.4945,27.7001,27.6091
30.4472,24.829,24.5882
36.5453,37.1955,36.6826
33.6046,34.1819,33.7972
30.517,31.1963,30.6879
27.5681,28.2331,27.6989
24.559,25.3212,24.7601
35.9959,36.8776,36.3542
33.5773,34.4673,33.9408
30.5081,31.4146,30.8821
27.5794,28.5109,27.9653
24.4413,25.4125,24.8436
36.5006,37.0949,36.6844
33.5315,34.1231,33.7131
28.5537,29.183,28.7405
23.5673,24.3096,23.7591
18.6256,19.5544,18.8553
36.0996,36.1888,36.4031
33.1336,33.0015,33.2211
29.8871,29.9066,30.1077
26.8471,27.0017,27.2269
23.822,23.9824,24.231
36.3303,36.971,37.4096
32.7956,34.8149,34.5119
29.9436,31.034,32.4084
27.0947,26.5604,30.364
23.5064,23.1737,27.8624
30.8583,51.0493,54.4927
26.2395,47.3085,51.7967
22.6929,44.2656,49.2424
20.4546,41.8159,46.6973
18.9455,39.48,44.0814
33.8031,37.2298,36.6593
30.4303,35.5767,35.0412
26.1667,33.7369,33.2553
22.2352,33.2749,33.1166
18.9498,31.5408,33.3957
32.2335,40.4898,44.3495
28.6264,39.3912,42.8273
25.0421,37.4059,40.2987
22.2424,34.5127,36.3682
20.4255,27.8561,33.7395
33.7667,42.3054,46.3538
30.5252,41.4417,45.2517
27.3424,40.273,43.9196
24.2136,38.3749,41.8243
21.17,36.4854,39.5631
35.3526,44.5773,49.7124
30.0734,44.5547,49.6863
26.8835,44.3936,47.7215
24.7077,44.4015,49.5733
20.7263,43.8776,48.9673
32.8425,47.6866,50.0487
30.5727,45.279,49.6123
26.9417,43.5434,46.5994
23.685,43.3754,44.1097
20.7601,42.7982,46.783
32.2711,50.7733,56.9569
25.4637,46.9887,52.59
22.695,44.077,47.6061
21.7352,42.0268,46.4371
20.1809,39.96,44.1433
25.6173,41.6811,42.051
25.3413,37.1182,34.0829
25.4443,34.2787,32.3285
24.7901,40.676,31.8938
26.6043,28.3134,28.7511
32.5715,63.2694,73.5849
28.2805,51.543,56.2294
22.1272,48.8306,60.2261
18.7828,42.4356,49.8175
16.205,37.5656,48.7672
33.6214,43.456,51.502
29.5523,36.8121,45.5504
25.74,35.6324,45.6098
23.2711,30.4772,39.9698
19.7271,29.6786,39.5364
53.0164,33.536,42.7894
53.0042,30.5718,40.2165
53.2023,27.6239,37.319
53.1882,24.4639,34.4807
53.133,21.5648,31.5803
35.8453,37.703,36.141
32.8872,34.7268,33.1635
29.8798,31.7713,30.1604
26.854,28.7718,27.1898
23.8683,25.8237,24.2157
33.7744,42.3875,45.2576
30.6112,41.0494,44.3018
27.3434,39.7206,43.0171
24.2549,38.2185,41.3454
21.2085,35.952,38.8042
34.0599,40.9542,42.1157
30.7385,38.7433,39.5593
27.7829,36.5765,36.7441
24.7689,33.9921,33.0826
21.8241,31.1103,29.372
34.7976,37.2246,40.4592
31.1566,35.6789,39.3358
28.0388,34.3516,37.0181
25.3072,32.27,35.6598
20.5155,31.9291,35.4355
40.9188,36.7354,37.2009
36.078,31.8447,32.3058
33.0374,28.7926,29.2522
31.0472,26.7987,27.2571
28.3446,25.6636,25.6716
34.1235,40.8355,43.7656
30.6984,39.7405,42.7744
27.4459,38.6809,41.8612
24.2677,37.6192,40.9526
21.0869,36.5327,39.637
36.5492,37.1492,36.6821
33.5433,34.2049,33.6848
30.4938,31.1628,30.6305
27.5068,28.2117,27.6673
24.5624,25.2928,24.687
42.3918,36.6006,36.5511
39.5008,33.6353,33.5851
36.494,30.6427,30.5111
33.4907,27.7125,27.5357
30.5269,24.8358,24.5227
36.5115,37.169,36.6468
33.5682,34.2295,33.6979
30.4926,31.1876,30.6482
27.5239,28.2235,27.6924
24.5701,25.3132,24.7053
36.1027,37.4813,36.0778
33.3535,34.7434,33.3291
30.3294,31.7278,30.3166
27.338,28.7412,27.3411
24.4152,25.82,24.4475
36.4551,37.0625,36.6124
33.4786,34.0936,33.6386
28.5136,29.1672,28.6721
23.5748,24.3208,23.7373
18.6833,19.5446,18.8771
36.3227,36.1904,36.2215
31.5077,33.7134,34.4398
28.7229,30.8842,31.3446
25.772,27.7773,28.2739
22.6501,24.7502,25.2646
36.7926,37.1717,37.1754
33.5654,34.2159,33.9446
30.1637,30.4947,31.8738
27.3007,27.0023,29.0214
23.2966,24.5979,25.5362
35.488,50.9555,51.7125
30.7246,46.7761,47.5193
26.7339,42.4247,42.8914
23.7841,37.9014,37.7717
21.562,33.7887,33.0999
35.3497,39.4997,39.0019
32.5377,38.1382,37.5446
28.9833,36.3138,35.5556
25.3201,34.3574,33.6983
21.4934,28.8058,29.8848
34.7979,38.6146,38.3654
31.8504,36.6655,36.4166
28.5578,34.2083,33.6047
25.2461,30.8573,30.34
22.9392,27.1306,28.2359
34.1816,41.2761,42.0194
30.9012,39.0427,40.0199
27.7901,36.1891,36.6147
25.0278,32.8502,32.7896
22.0203,29.2959,29.2247
36.2242,43.0422,42.7664
38.7257,31.3325,42.6217
41.8409,42.9857,25.9025
24.1392,40.7694,42.1057
21.1761,32.7455,41.5228
32.9458,49.1791,48.9501
30.7508,44.9116,42.9333
27.152,41.4486,40.9452
24.6663,36.3256,32.1774
21.9158,39.3793,32.9062
33.1239,45.0077,44.5936
28.4073,41.6532,43.0959
25.5195,36.426,36.2938
24.025,34.5217,32.4829
22.3007,31.6011,30.686
25.9319,34.4713,34.2185
26.1262,31.7274,31.1226
26.3657,30.7517,29.6463
26.5616,30.3059,28.4691
30.247,32.0366,24.9104
32.581,57.8849,68.5651
28.1477,60.9949,60.9566
22.1511,45.7958,54.1767
18.6356,50.0089,47.6046
16.3325,36.3237,41.7487
34.3345,37.7705,41.1147
28.6713,31.9539,35.3845
26.3891,29.8821,33.244
22.3814,25.8571,29.4092
20.3924,23.8711,27.2821
53.1008,34.4057,37.6576
53.1498,31.3961,34.8159
53.0299,28.3929,31.7568
53.0092,25.4178,28.8261
52.9932,22.3917,25.815
35.9384,38.4391,35.5818
32.932,35.4784,32.5892
29.8989,32.4166,29.6296
26.9317,29.3895,26.6896
23.9,26.3141,23.6715
33.6969,43.1839,43.841
30.5382,41.3708,41.9015
27.4707,39.2223,39.5362
24.4428,36.2558,36.6219
21.5,32.4273,32.6536
34.295,40.8435,40.2559
31.1961,38.0658,37.3218
28.2809,35.1488,34.1272
25.4691,32.1064,30.5743
22.6428,28.8922,27.1452
35.9144,37.634,37.2457
32.945,34.8819,34.4011
29.9839,32.1116,31.1574
26.002,29.7063,29.3695
21.7817,27.9541,27.2656
40.9809,37.1975,36.7126
35.6917,31.8359,31.3535
32.262,29.3973,28.4567
30.292,28.4065,26.9777
24.3264,27.98,25.7616
33.9952,41.9121,42.2572
30.8982,39.6214,40.1349
27.8495,36.7962,37.1484
24.8512,33.531,33.1072
21.7303,30.1574,29.3585
36.7406,37.2917,36.8239
33.7823,34.3746,33.8996
30.7739,31.3948,30.9082
27.8439,28.5111,27.972
24.9419,25.6554,25.1056
42.3284,36.7056,36.6849
39.4482,33.7699,33.7361
36.4702,30.831,30.7148
33.485,28.0052,27.8028
30.4743,25.24,24.867
36.6714,37.2534,36.8698
33.798,34.3711,33.8682
30.7531,31.3088,30.9139
27.8414,28.4877,27.967
24.9053,25.698,25.0752
36.125,37.0871,36.3073
33.3464,34.3509,33.5338
30.4424,31.514,30.6461
27.5712,28.7221,27.8029
24.8438,26.1139,25.1101
36.6704,37.2147,36.7817
33.7249,34.2802,33.842
28.8268,29.4411,28.9546
24.0194,24.7947,24.1549
19.2536,20.3105,19.4698
34.9102,34.9786,35.2916
31.351,31.8962,31.9641
28.2056,28.7803,28.8609
25.199,25.8584,25.8781
22.1754,22.8932,22.9714
35.9191,37.8136,37.1871
32.9075,34.3599,33.4874
31.8849,33.038,30.6005
27.6381,30.3526,27.3626
23.0862,26.746,23.9976
39.1264,55.9691,52.6219
34.3757,53.18,48.5982
30.5075,50.4262,44.7331
27.4931,47.4636,41.0372
24.7051,44.0907,37.4969
37.3339,43.676,42.5333
35.1766,42.4759,41.2052
32.0894,40.6416,39.0281
27.894,39.0037,36.6683
21.3184,34.8686,31.2904
37.8265,45.5048,41.1199
35.3408,43.7466,39.4955
32.3258,40.3431,37.0037
29.0782,35.0144,33.1589
26.397,30.2317,28.1503
33.8496,44.4552,41.4896
30.8932,41.4192,38.5483
28.0021,37.507,35.1984
24.7683,34.8575,32.3777
21.8071,32.9963,27.5677
32.6429,50.8606,45.9512
30.2416,42.2411,45.2873
26.6307,50.1908,44.7126
24.8462,38.9442,31.585
21.6426,35.1641,34.7428
34.4475,49.9114,40.7954
30.7636,47.9025,37.4035
27.3756,47.4341,38.522
24.1385,44.8022,39.7097
21.253,36.8221,40.3609
32.7674,49.706,44.515
32.9251,50.5122,46.9937
29.8431,46.571,41.9613
28.8255,45.5875,40.7137
27.1092,41.5881,37.358
25.4561,41.712,38.5672
24.8783,37.6072,38.9849
24.2226,34.8834,41.6343
23.7563,46.5284,48.2457
25.2267,28.7635,43.3952
32.6142,63.1569,62.4586
28.5574,49.5047,47.2376
22.3749,54.5822,43.9784
19.0408,44.075,40.4721
16.8616,45.2115,37.2265
31.8432,46.6349,41.5573
31.0607,39.3102,34.4172
23.7511,39.1751,33.7658
25.2028,33.7325,28.3435
17.78,33.2071,27.7194
53.2566,38.6007,33.3218
53.3721,35.7766,30.281
53.1434,32.7749,27.2592
52.863,29.8363,24.2698
53.3683,26.8112,21.3017
36.4404,38.0154,36.1808
33.3054,35.1054,33.2477
30.2392,32.2385,30.2644
27.1257,29.3042,27.2744
24.0856,26.3531,24.3995
33.6328,44.7403,43.1968
30.4497,42.709,40.8541
27.5857,39.7346,37.6894
24.7206,35.8088,32.9998
21.8928,31.3866,29.1196
34.4893,41.2466,39.3551
31.6114,38.1107,35.8726
28.6269,35.2229,32.4998
25.4607,33.3589,29.8135
21.8251,32.7204,28.6049
35.9247,39.1489,36.3655
32.7295,36.8799,33.3545
29.2872,35.1358,30.5344
25.5045,33.3161,29.2546
22.7343,31.5954,26.5465
41.2612,36.5341,36.8668
36.2815,31.8285,32.0847
29.9659,29.9285,30.4108
28.2238,27.3936,27.9811
25.6929,25.9642,26.8463
33.7562,44.2253,41.334
30.7803,41.8217,38.5221
27.8453,38.1183,35.4628
24.8209,35.037,32.3517
21.5554,32.3722,30.0195
36.5109,37.1322,36.6639
33.541,34.1814,33.6998
30.508,31.089,30.6509
27.4989,28.1182,27.66
24.4681,25.1063,24.6515
42.3644,36.5673,36.5704
39.4868,33.5741,33.5829
36.4768,30.5239,30.5324
33.4961,27.5206,27.556
30.4828,24.5035,24.4984
36.52,37.1062,36.6868
33.5527,34.199,33.6894
30.4576,31.0517,30.6457
27.5269,28.1153,27.6476
24.4054,25.0753,24.6629
36.1736,37.1255,36.2561
33.4274,34.4024,33.5217
30.3716,31.384,30.4738
27.3715,28.4347,27.491
24.4978,25.5962,24.6413
36.4621,37.0415,36.6204
33.4857,34.0668,33.6494
28.5048,29.0838,28.6731
23.4806,24.0645,23.6491
18.433,19.0385,18.6175
37.0871,37.7904,37.1829
32.3878,35.273,35.0798
29.6834,32.4606,32.1806
26.5657,29.3809,28.965
23.633,26.2944,26.0473
36.1023,37.3543,38.0488
33.3661,34.066,34.1652
29.8445,31.3138,31.599
25.9838,27.6888,29.6923
23.7195,25.1784,26.4814
38.8117,55.9285,56.6624
33.9786,53.3489,54.3496
30.1987,50.7907,52.2691
27.7486,47.9732,49.9872
25.8863,44.7401,47.3639
37.0624,42.4881,41.9587
34.5948,41.3928,40.7399
31.5718,39.7854,39.1039
28.6372,37.8399,37.47
25.0164,34.0262,34.9724
37.4123,45.7417,47.5896
34.808,44.1974,45.8833
31.6644,40.8397,42.058
28.3429,34.623,35.6975
25.9295,30.4543,33.2553
33.3394,45.1256,46.7401
30.3989,42.4528,44.8371
27.2971,38.7458,40.6744
24.1896,35.7459,38.8018
22.3041,27.3916,33.2374
34.9689,41.7798,50.1135
31.7389,51.0287,50.382
26.8177,48.7219,52.3228
24.0161,48.8528,52.2802
22.0561,37.7251,35.5193
32.6597,50.0273,51.6638
30.1422,46.3937,44.5788
27.4449,37.5643,48.8311
24.0966,40.6668,48.2878
20.5904,43.4404,49.3756
32.8202,50.4324,52.9434
33.2593,54.1782,57.2698
30.8267,49.633,53.0787
29.2018,45.0682,49.5919
27.8228,43.5321,47.3838
28.933,44.3062,47.9319
27.0689,44.8414,48.2138
26.0603,45.649,48.7031
25.045,50.9783,51.0405
29.2246,28.3412,28.7117
32.5686,72.2245,84.6323
28.1693,55.6822,66.0248
22.1126,56.6197,70.9893
18.673,44.0409,55.8519
16.1074,43.8248,56.9675
35.8743,46.7326,50.8063
30.7029,41.3824,46.9051
27.9868,39.4659,45.0447
24.3859,35.1267,40.3497
21.9802,33.4308,39.1581
53.5729,34.0273,39.761
53.5043,30.9381,36.5785
53.5602,27.8968,33.5532
53.2552,24.9342,30.8384
50.1941,21.9963,27.3768
36.1491,37.2584,36.4224
33.1506,34.2647,33.4442
30.1953,31.268,30.4688
27.2154,28.2503,27.5117
24.2171,25.2502,24.5467
33.4682,44.8643,45.9074
30.3663,42.8609,44.0472
27.2757,40.0273,41.6419
